Genome ID	Genome Name	Organism Name	NCBI Taxon ID	Genome Status	Strain	Serovar	Biovar	Pathovar	MLST	Other Typing	Culture Collection	Type Strain	Completion Date	Publication	BioProject Accession	BioSample Accession	Assembly Accession	SRA Accession	GenBank Accessions	RefSeq Accessions	Sequencing Centers	Sequencing Status	Sequencing Platform	Sequencing Depth	Assembly Method	Chromosomes	Plasmids	Contigs	Genome Length	GC Content	PATRIC CDS	RefSeq CDS	Isolation Site	Isolation Source	Isolation Comments	Collection Date	Isolation Country	Geographic Location	Latitude	Longitude	Altitude	Depth	Other Environmental	Host Name	Host Gender	Host Age	Host Health	Body Sample Site	Body Sample Subsite	Other Clinical	AntiMicrobial Resistance	AntiMicrobial Resistance Evidence	Gram Stain	Cell Shape	Motility	Sporulation	Temperature Range	Optimal Temperature	Salinity	Oxygen Requirement	Habitat	Disease	Comments	Additional Metadata	Coarse Consistency	Fine Consistency	Checkm Completeness	Checkm Contamination	Genome Quality Flags	Genome Quality	Date Inserted	Date Modified
"879305.3"	"Anaerococcus prevotii ACS-065-V-Col13"	"Anaerococcus prevotii ACS-065-V-Col13"	879305	"WGS"	"ACS-065-V-Col13"						"CCUG 59475"		"2011-03-07T00:00:00Z"		"PRJNA52025"	"SAMN00138207"	"GCA_000191725.2"	"SRR073374"	"AEXM00000000"	"-"	"J. Craig Venter Institute"	"assembly"	"454"	"31x"	"Newbler v. 2.3"			35	1697099	32.96	1635	1635												"Human, Homo sapiens"				"Urogenital tract; Vaginal"										"-"					"Anaerococcus prevotii ACS-065-V-Col13 is a reference genome for the Human Microbiome Project. "		98.7	98.4	100			"Good"	"2014-12-08T22:10:03.215Z"	"2015-03-16T03:17:09.594Z"
"883067.3"	"Actinobaculum schaalii FB123-CNA-2"	"Actinobaculum schaalii FB123-CNA-2"	883067	"WGS"	"FB123-CNA-2"								"2013-06-13T00:00:00Z"		"PRJNA52093"	"SAMN02596751"	"GCA_000411135.1"		"AGWM00000000"	"-"	"Broad Institute"	"WGS"	"Illumina"	"157.0x"	"allpaths v. R41370"			15	2065705	61.1	1749	1730												"Human, Homo sapiens"	"female"								"Positive"				"Mesophilic"				"HostAssociated"		"Reference genome for the Human Microbiome Project"		95.6	95.6	100			"Good"	"2014-12-08T22:09:46.124Z"	"2015-03-16T03:17:09.594Z"
"883069.3"	"Actinomyces europaeus ACS-120-V-Col10b"	"Actinomyces europaeus ACS-120-V-Col10b"	883069	"WGS"	"ACS-120-V-Col10b"								"2013-06-13T00:00:00Z"		"PRJNA52095"	"SAMN02596752"	"GCA_000411155.1"		"AGWN00000000"	"-"	"Broad Institute"	"WGS"	"Illumina"	"109.0x"	"allpaths v. R41370"			5	1905561	56.6	1686	1670		"vaginal"										"Human, Homo sapiens"	"female"			"Urogenital tract; vaginal"					"Positive"	"Rod-shaped"	"nonmotile"	"nonsporulating"	"Mesophile"				"HostAssociated"		"Reference genome for the Human Microbiome Project"		95.9	95.6	99.1	0.5		"Good"	"2014-12-08T22:09:47.031Z"	"2015-03-16T03:17:09.594Z"
"883080.3"	"Afipia felis ATCC 53690"	"Afipia felis ATCC 53690"	883080	"WGS"	"ATCC 53690"						" "	"Yes"	"2012-11-06T00:00:00Z"		"PRJNA52159"	"SAMN02463900"	"GCA_000314735.2"		"AGWZ00000000"	"-"	"Broad Institute"	"WGS"	"Illumina"	"134x"	"ALLPATHS v. R39721"			12	4197620	60.72	4136	4046		"Geert Huys, BCCM/LMG Bacteria Collection, Ghent University, BELGIUM; Human lymph node tissue"			"United States"	"United States"						"Human, Homo sapiens"			"cat scratch disease"	"Lymph nodes"					"Positive"				"Mesophilic"				"Host Associated"		"Reference genome for the Human Microbiome Project"		98.7	96.7	100			"Good"	"2014-12-08T22:09:54.220Z"	"2015-03-16T03:17:09.594Z"
"883081.3"	"Alloiococcus otitis ATCC 51267"	"Alloiococcus otitis ATCC 51267"	883081	"WGS"	"ATCC 51267"						" "	"Yes"	"2012-11-27T00:00:00Z"		"PRJNA52161"	"SAMN02463901"	"GCA_000315445.1"		"AGXA00000000"	"-"	"Broad Institute"	"WGS"	"Illumina"	"115x"	"allpaths v. R39980"			35	1784056	44.6	1632	1630		"Geert Huys, BCCM/LMG Bacteria Collection, Ghent University, BELGIUM; Middle ear fluids of child with persistent otitis media with effusion"		"2010"								"Human, Homo sapiens"		"Child"		"Ear"					"Positive"				"Mesophilic"				"Host Associated"	"Otitis media"	"Reference genome for the Human Microbiome Project"		96.3	95.4	99.9			"Good"	"2014-12-08T22:10:00.090Z"	"2015-03-16T03:17:09.594Z"
"883109.3"	"Eubacterium infirmum F0142"	"Eubacterium infirmum F0142"	883109	"WGS"	"F0142"						" "		"2012-01-12T00:00:00Z"		"PRJNA52085"	"SAMN02463880"	"GCA_000242675.1"		"AGWI00000000"	"-"	"Broad Institute"	"WGS"						42	1900824	40.1	1748	1765		"periodontal pocket"										"Human, Homo sapiens"																			"This strain is a reference genome for the Human Microbiome Project"		95.4	94.9	99.3	0.7		"Good"	"2014-12-08T22:11:37.144Z"	"2015-03-16T03:17:09.594Z"
"883126.3"	"Massilia timonae CCUG 45783"	"Massilia timonae CCUG 45783"	883126	"WGS"	"CCUG 45783"						" "		"2012-11-27T00:00:00Z"		"PRJNA52185"	"SAMN02463908"	"GCA_000315425.1"		"AGZI00000000"	"-"	"Broad Institute"	"WGS"	"Illumina"	"115x"	"allpaths v. R40028"			76	6038400	65.43	5295	5236		"Human blood"	"isolated from blood of an immunocompromised patient with cerebellar lesions"	"1995"	"France"	"France: Marseille"						"Human, Homo sapiens"									"Positive"										"Reference genome for the Human Microbiome Project"		95.1	92.9	99.1			"Good"	"2014-12-08T22:12:02.007Z"	"2015-03-16T03:17:09.594Z"
"883158.3"	"Prevotella micans F0438"	"Prevotella micans F0438"	883158	"WGS"	"F0438"						" "		"2012-01-12T00:00:00Z"		"PRJNA52087"	"SAMN02463881"	"GCA_000243035.1"		"AGWK00000000"	"-"	"Broad Institute"	"WGS"						69	2467372	45.51	2064	2064		"oral cavity"										"Human, Homo sapiens"																			"Reference genome for the Human Microbiome Project"		97.7	97.4	98.7			"Good"	"2014-12-08T22:12:33.480Z"	"2015-03-16T03:17:09.594Z"
"883163.3"	"Sphingobium yanoikuyae ATCC 51230"	"Sphingobium yanoikuyae ATCC 51230"	883163	"WGS"	"ATCC 51230"								"2012-11-27T00:00:00Z"		"PRJNA52201"	"SAMN02463913"	"GCA_000315525.1"		"AGZU00000000"	"-"	"Broad Institute"	"WGS"	"Illumina"	"133x"	"allpaths v. R40028"			28	5500358	64.39	5081	5067												"Human, Homo sapiens"									"Positive"										"Reference genome for the Human Microbiome Project"		98.7	97.5	100			"Good"	"2014-12-08T22:12:56.422Z"	"2015-03-16T03:17:09.594Z"
"883165.3"	"Campylobacter ureolyticus ACS-301-V-Sch3b"	"Campylobacter ureolyticus ACS-301-V-Sch3b"	883165	"WGS"	"ACS-301-V-Sch3b"								"2013-06-21T00:00:00Z"		"PRJNA52129"	"SAMN02596755"	"GCA_000413435.1"		"AGYD00000000"	"-"	"Broad Institute"	"WGS"	"Illumina"	"263.0x"	"allpaths v. R40324"			19	1691524	29.3	1752	1732												"Human, Homo sapiens"	"female"								"Positive"				"Mesophilic"				"Host-Associated"		"Reference genome for the Human Microbiome Project"		95.6	95.1	93.9	0.9		"Good"	"2014-12-08T22:10:48.011Z"	"2015-03-16T03:17:09.594Z"
"887324.3"	"Actinobacillus ureae ATCC 25976"	"Actinobacillus ureae ATCC 25976"	887324	"WGS"	"ATCC 25976"						"ATCC 25976, NCTC 10219"		"2011-02-04T00:00:00Z"		"PRJNA52977"	"SAMN00253301"	"GCA_000188255.1"	"SRR138323"	"AEVG00000000"	"NZ_AEVG00000000"	"Baylor College of Medicine"	"assembly"	"454-Paired-end"	"36.2x"	"Newbler Assembler v. 2.3 04192010"			27	2354471	38.97	2418	2475		"airways, nasal"										"Human, Homo sapiens"				"Airways; Nasal"										"-"					"Reference genome for the Human Microbiome Project"		99.3	98.2	100	1.8		"Good"	"2014-12-08T22:09:45.948Z"	"2015-03-16T03:17:09.594Z"
"887325.3"	"Lachnoanaerobaculum saburreum DSM 3986"	"Eubacterium saburreum DSM 3986"	887325	"WGS"	"DSM 3986"						"DSM 3986, ATCC 33271"		"2010-12-27T00:00:00Z"		"PRJNA52981"	"SAMN00216780"	"GCA_000185385.1"	"SRR116833"	"AEPW00000000"	"NZ_AEPW00000000"	"Baylor College of Medicine"	"assembly"	"454-Paired-end"	"31.1x"	"Newbler Assembler v. 2.3-04192010"			37	3082404	35.14	2833	2954		"oral cavity"										"Human, Homo sapiens"				"Oral"										"-"					"Reference genome for the Human Microbiome Project"		96	95	98.7	0.7		"Good"	"2014-12-08T22:11:51.649Z"	"2015-03-16T03:17:09.594Z"
"887327.3"	"Kingella kingae ATCC 23330"	"Kingella kingae ATCC 23330"	887327	"WGS"	"ATCC 23330"				"MLST.Kingella_kingae.1"		"ATCC 23330"		"2011-05-13T00:00:00Z"		"PRJNA52985"	"SAMN00259690"	"GCA_000213535.1"	"SRR187753"	"AFHS00000000"	"NZ_AFHS00000000"	"Baylor College of Medicine"	"assembly"	"454-Paired-end"	"52.22x"	"Newbler Assembler v. 2.3-04192010"			86	1916770	46.78	2136	2102		"airways, nasal"										"Human, Homo sapiens"				"Airways; Nasal"										"-"					"Reference genome for the Human Microbiome Project"		97.9	97.5	99.2			"Good"	"2014-12-08T22:11:48.153Z"	"2015-03-16T03:17:09.594Z"
"887898.3"	"Lautropia mirabilis ATCC 51599"	"Lautropia mirabilis ATCC 51599"	887898	"WGS"	"ATCC 51599"						"ATCC 51599, NCTC 12852"		"2011-01-20T00:00:00Z"		"PRJNA52989"	"SAMN00262616"	"GCA_000186425.1"	"SRR191763"	"AEQP00000000"	"NZ_AEQP00000000"	"Baylor College of Medicine"	"assembly"	"454-Paired-end"	"27.52x"	"Newbler Assembler v. 2.3-04192010"			8	3151925	65.27	2614	2666		"oral cavity, gingival crevices"										"Human, Homo sapiens"				"Oral; Gingival crevices"										"-"					"Reference genome for the Human Microbiome Project"		99.9	99.7	85.7	2.1		"Good"	"2014-12-08T22:11:55.465Z"	"2015-03-16T03:17:09.594Z"
"887929.3"	"Pseudoramibacter alactolyticus ATCC 23263"	"Pseudoramibacter alactolyticus ATCC 23263"	887929	"WGS"	"ATCC 23263"						"ATCC 23263, DSM 3980"		"2010-12-29T00:00:00Z"		"PRJNA52995"	"SAMN00260151"	"GCA_000185505.1"		"AEQN00000000"	"NZ_AEQN00000000"	"Baylor College of Medicine"	"assembly"	"454-Paired-end"	"34.79x"	"Newbler Assembler v. 2.3-04192010"			42	2362882	50.85	2500	2515		"oral cavity"										"Human, Homo sapiens"				"Oral"										"-"					"Reference genome for the Human Microbiome Project"		96.7	95.6	98.7	3.2		"Good"	"2014-12-08T22:12:41.376Z"	"2015-03-16T03:17:09.594Z"
"888050.3"	"Actinomyces cardiffensis F0333"	"Actinomyces cardiffensis F0333"	888050	"WGS"	"F0333"								"2013-04-15T00:00:00Z"		"PRJNA53007"	"SAMN00260255"	"GCA_000364865.1"	"SRR189653"	"AQHZ00000000"	"-"	"Baylor College of Medicine"	"WGS"	"454"	"34.0x"	"Newbler v. 2.3-04192010"			42	2188900	41	1895	1983		"oral"			"United Kingdom"	"United Kingdom"						"Human, Homo sapiens"																	"HostAssociated"		"Reference genome for the Human Microbiome Project"		97.8	97.3	99.1			"Good"	"2014-12-08T22:09:46.833Z"	"2015-03-16T03:17:09.594Z"
"888051.3"	"Actinomyces sp. oral taxon 178 str. F0338"	"Actinomyces sp. oral taxon 178 str. F0338"	888051	"WGS"	"F0338"						"BEI HM-146"		"2011-01-24T00:00:00Z"		"PRJNA53009"	"SAMN00210764"	"GCA_000186685.1"	"SRR099259"	"AEUH00000000"	"NZ_AEUH00000000"	"Baylor College of Medicine"	"assembly"	"454-Paired-end"	"29.2x"	"Newbler Assembler v. 2.3-04192010"			43	2817106	68.54	2228	2524		"oral cavity"										"Human, Homo sapiens"				"Oral"										"-"					"Reference genome for the Human Microbiome Project"		97.1	96.7	98.7			"Good"	"2014-12-08T22:09:48.024Z"	"2015-03-16T03:17:09.594Z"
"888052.3"	"Actinomyces sp. oral taxon 180 str. F0310"	"Actinomyces sp. oral taxon 180 str. F0310"	888052	"WGS"	"F0310"						"BEI HM-53"		"2010-12-21T00:00:00Z"		"PRJNA53011"	"SAMN00260256"	"GCA_000185285.1"	"SRR189658"	"AEPP00000000"	"NZ_AEPP00000000"	"Baylor College of Medicine"	"assembly"	"454-Paired-end"	"41.4x"	"Newbler Assembler v. 2.3-04192010"			6	2372658	65.64	1992	2070		"oral cavity"										"Human, Homo sapiens"				"Oral"										"-"					"Reference genome for the Human Microbiome Project"		99.6	99.1	100			"Good"	"2014-12-08T22:09:48.052Z"	"2015-03-16T03:17:09.594Z"
"888056.4"	"Actinomyces sp. oral taxon 448 str. F0400"	"Actinomyces sp. oral taxon 448 str. F0400"	888056	"WGS"	"F0400"								"2011-07-18T00:00:00Z"		"PRJNA53017"	"SAMN02299443"	"GCA_000220835.1"		"AFQC00000000"	"-"		"assembly"						69	2801370	69.68	2403	2518		"oral cavity"										"Human, Homo sapiens"				"oral cavity"						"rod-shaped"	"Nonmotile"	"nonsporulation"	"Mesophilic"	"-"					"Reference genome for the Human Microbiome Project"		96.3	95.9	99.1			"Good"	"2014-12-08T22:09:48.131Z"	"2015-03-16T03:17:09.594Z"
"888057.3"	"Aggregatibacter segnis ATCC 33393"	"Aggregatibacter segnis ATCC 33393"	888057	"WGS"	"ATCC 33393"						"ATCC 33393"		"2010-12-27T00:00:00Z"		"PRJNA53019"	"SAMN00210783"	"GCA_000185305.1"	"SRR099261"	"AEPS00000000"	"NZ_AEPS00000000"	"Baylor College of Medicine"	"assembly"	"454-Paired-end"	"40.4x"	"Newbler Assembler v. 2.3-04192010"			5	2012010	42.06	1920	1956		"oral cavity"	"ATCC"									"Human, Homo sapiens"				"Oral"										"-"					"Reference genome for the Human Microbiome Project"		99.2	99	100			"Good"	"2014-12-08T22:09:55.534Z"	"2015-03-16T03:17:09.594Z"
"888059.3"	"Capnocytophaga sp. oral taxon 338 str. F0234"	"Capnocytophaga sp. oral taxon 338 str. F0234"	888059	"WGS"	"F0234"						"BEI HM-265"		"2011-03-10T00:00:00Z"		"PRJNA53023"	"SAMN00253971"	"GCA_000192225.1"	"SRR155583"	"AEXX00000000"	"NZ_AEXX00000000"	"Baylor College of Medicine"	"assembly"	"454-Paired-end"	"37.975x"	"Newbler Assembler v. 2.3-04192010"			29	2548422	35.66	2345	2445		"oral cavity"										"Human, Homo sapiens"				"Oral"										"-"					"Reference genome for the Human Microbiome Project"		98.3	98.2	100			"Good"	"2014-12-08T22:10:51.343Z"	"2015-03-16T03:17:09.594Z"
"888060.3"	"Centipeda periodontii DSM 2778"	"Centipeda periodontii DSM 2778"	888060	"WGS"	"DSM 2778"						"DSM 2778, ATCC 35019"		"2011-05-18T00:00:00Z"		"PRJNA53025"	"SAMN00259653"	"GCA_000213975.1"	"SRR185832"	"AFHQ00000000"	"NZ_AFHQ00000000"	"Baylor College of Medicine"	"assembly"	"454-Paired-end"	"38.34x"	"Newbler Assembler v. 2.3-04192010"			72	2716458	55.99	2540	2631		"oral, periodontal"	"DSMZ"									"Human, Homo sapiens"				"Oral; Periodontal"										"-"					"Reference genome for the Human Microbiome Project"		95.4	94.2	100			"Good"	"2014-12-08T22:10:52.531Z"	"2015-03-16T03:17:09.594Z"
"888062.3"	"Dialister micraerophilus DSM 19965"	"Dialister micraerophilus DSM 19965"	888062	"WGS"	"DSM 19965"						"DSM 19965, CCUG 48837"		"2011-04-04T00:00:00Z"		"PRJNA53029"	"SAMN00260258"	"GCA_000194985.1"	"SRR189659"	"AFBB00000000"	"NZ_AFBB00000000"	"Baylor College of Medicine"	"assembly"	"454-Paired-end"	"67.77x"	"Newbler Assembler v. 2.3-04192010"			32	1256198	35.31	1220	1243		"urogenital tract, vaginal"	"DSM"									"Human, Homo sapiens"				"Urogenital tract; Vaginal"										"-"					"Reference genome for the Human Microbiome Project"		96.5	95.5	97.6	1.9		"Good"	"2014-12-08T22:11:08.774Z"	"2015-03-16T03:17:09.594Z"
"888063.3"	"Enterobacter hormaechei ATCC 49162"	"Enterobacter hormaechei ATCC 49162"	888063	"WGS"	"ATCC 49162"				"MLST.Enterobacter_cloacae.528"		"ATCC 49162, CCUG 27126, DSM 12409"		"2011-05-18T00:00:00Z"		"PRJNA53031"	"SAMN00260151"	"GCA_000213995.1"	"SRR189247"	"AFHR00000000"	"NZ_AFHR00000000"	"Baylor College of Medicine"	"assembly"	"454-Paired-end"	"23.34x"	"Newbler Assembler v. 2.3-04192010"			84	4806970	55.24	4481	4671			"ATCC"									"Human, Homo sapiens"				"Oral"										"-"					"Reference genome for the Human Microbiome Project"		99.3	98.3	99.9			"Good"	"2014-12-08T22:11:10.912Z"	"2015-03-16T03:17:09.594Z"
"888064.3"	"Enterococcus italicus DSM 15952"	"Enterococcus italicus DSM 15952"	888064	"WGS"	"DSM 15952"						"DSM 15952, CCUG 50447"		"2010-12-27T00:00:00Z"		"PRJNA53039"	"SAMN00215989"	"GCA_000185365.1"	"SRR101436"	"AEPV00000000"	"NZ_AEPV00000000"	"Baylor College of Medicine"	"assembly"	"454-Paired-end"	"32.5x"	"Newbler Assembler v. 2.3-04192010"			55	2415788	37.43	2274	2405		"oral cavity"	"DSM"									"Human, Homo sapiens"				"Oral"										"-"					"Reference genome for the Human Microbiome Project"		98.2	97.3	97	1.7		"Good"	"2014-12-08T22:11:18.032Z"	"2015-03-16T03:17:09.594Z"
"888728.3"	"Haemophilus aegyptius ATCC 11116"	"Haemophilus aegyptius ATCC 11116"	888728	"WGS"	"ATCC 11116"				"MLST.Haemophilus_influenzae.72"		"ATCC 11116, CCUG 25716"		"2011-04-04T00:00:00Z"		"PRJNA53049"	"SAMN00260259"	"GCA_000195005.1"	"SRR189660"	"AFBC00000000"	"NZ_AFBC00000000"	"Baylor College of Medicine"	"assembly"	"454-Paired-end"	"46.83x"	"Newbler Assembler v. 2.3-04192010"			65	1915025	38.08	1988	2020		"oral cavity"	"Public Depository"									"Human, Homo sapiens"				"Oral; Conjunctiva"										"-"					"Reference genome for the Human Microbiome Project"		99.1	98.3	100	1.7		"Good"	"2014-12-08T22:11:41.991Z"	"2015-03-16T03:17:09.594Z"
"888741.3"	"Kingella denitrificans ATCC 33394"	"Kingella denitrificans ATCC 33394"	888741	"WGS"	"ATCC 33394"						"ATCC 33394, CCUG 6516, DSM 10202"		"2011-03-01T00:00:00Z"		"PRJNA53051"	"SAMN00253309"	"GCA_000190695.1"	"SRR138327"	"AEWV00000000"	"NZ_AEWV00000000"	"Baylor College of Medicine"	"assembly"	"454-Paired-end"	"37.85x"	"Newbler Assembler v. 2.3-04192010"			12	2220455	53.26	2551	2518		"pharyngeal mucosa"										"Human, Homo sapiens"				"Airways; Pharyngeal mucosa"										"-"					"Reference genome for the Human Microbiome Project"		99.6	99.6	96.3	0.8		"Good"	"2014-12-08T22:11:48.095Z"	"2015-03-16T03:17:09.594Z"
"888742.3"	"Neisseria bacilliformis ATCC BAA-1200"	"Neisseria bacilliformis ATCC BAA-1200"	888742	"WGS"	"ATCC BAA-1200"				"MLST.Neisseria_spp.9330"		"ATCC BAA-1200, CCUG 50858"		"2011-04-04T00:00:00Z"		"PRJNA53053"	"SAMN00253995"	"GCA_000194925.1"	"SRR151432"	"AFAY00000000"	"NZ_AFAY00000000"	"Baylor College of Medicine"	"assembly"	"454-Paired-end"	"33.94x"	"Newbler Assembler v. 2.3-04192010"			69	2434769	59.58	2929	2966		"oral cavity"	"Public Depository"									"Human, Homo sapiens"				"Oral"										"-"					"Reference genome for the Human Microbiome Project"		95.8	95.4	94.7			"Good"	"2014-12-08T22:12:24.754Z"	"2015-03-16T03:17:09.594Z"
"888743.3"	"Prevotella multiformis DSM 16608"	"Prevotella multiformis DSM 16608"	888743	"WGS"	"DSM 16608"						"DSM 16608, CCUG 51937"		"2011-03-01T00:00:00Z"		"PRJNA53055"	"SAMN00253307"	"GCA_000191065.1"	"SRR138325"	"AEWX00000000"	"NZ_AEWX00000000"	"Baylor College of Medicine"	"assembly"	"454-Paired-end"	"28.8x"	"Newbler Assembler v. 2.3-04192010"			25	3057407	51.22	2641	2884		"oral cavity"	"Public Depository"									"Human, Homo sapiens"				"Oral"										"-"					"Reference genome for the Human Microbiome Project"		98.2	97.9	100			"Good"	"2014-12-08T22:12:33.489Z"	"2015-03-16T03:17:09.594Z"
"888746.3"	"Streptococcus peroris ATCC 700780"	"Streptococcus peroris ATCC 700780"	888746	"WGS"	"ATCC 700780"						"ATCC 700780"		"2011-02-01T00:00:00Z"		"PRJNA53059"	"SAMN00253298"	"GCA_000187585.1"	"SRR138320"	"AEVF00000000"	"NZ_AEVF00000000"	"Baylor College of Medicine"	"assembly"	"454-Paired-end"	"35.6x"	"Newbler Assembler v. 2.3-04192010"			3	1639920	38.99	1615	1638		"oral cavity"	"Dewhirst Lab"									"Human, Homo sapiens"				"Oral; Teeth"										"-"					"Reference genome for the Human Microbiome Project"		99.6	99.4	98.6	1.1		"Good"	"2014-12-08T22:13:32.641Z"	"2015-03-16T03:17:09.594Z"
"888826.3"	"Campylobacter upsaliensis JV21"	"Campylobacter upsaliensis JV21"	888826	"WGS"	"JV21"						"BEI HM-297"		"2010-12-27T00:00:00Z"		"PRJNA53193"	"SAMN00216973"	"GCA_000185345.1"	"SRR116796"	"AEPU00000000"	"NZ_AEPU00000000"	"Baylor College of Medicine"	"assembly"	"454-Paired-end"	"46.6x"	"Newbler Assembler v. 2.3-04192010"			14	1649151	34.22	1682	1705		"gastrointestinal tract"	"associated with bacterial gastroenteritis"									"Human, Homo sapiens"			"bacterial gastroenteritis"	"Gastrointestinal tract"										"-"					"Reference genome for the Human Microbiome Project"		99.8	99.6	96.5			"Good"	"2014-12-08T22:10:47.967Z"	"2015-03-16T03:17:09.594Z"
"888832.3"	"Prevotella salivae DSM 15606"	"Prevotella salivae DSM 15606"	888832	"WGS"	"DSM 15606"						"DSM 15606, JCM 12084"		"2010-12-30T00:00:00Z"		"PRJNA53199"	"SAMN00216886"	"GCA_000185845.1"	"SRR116665"	"AEQO00000000"	"NZ_AEQO00000000"	"Baylor College of Medicine"	"assembly"	"454-Paired-end"	"18.9x"	"Newbler Assembler v. 2.3-04192010"			40	3274581	39.66	2756	2939		"gastrointestinal tract, foregut"										"Human, Homo sapiens"				"Gastrointestinal tract; Foregut"										"-"					"Reference genome for the Human Microbiome Project"		98.3	97.7	100	1.3		"Good"	"2014-12-08T22:12:33.658Z"	"2015-03-16T03:17:09.594Z"
"888833.3"	"Streptococcus australis ATCC 700641"	"Streptococcus australis ATCC 700641"	888833	"WGS"	"ATCC 700641"								"2011-01-20T00:00:00Z"		"PRJNA53201"	"SAMN00253300"	"GCA_000186465.1"		"AEQR00000000"	"NZ_AEQR00000000"	"Baylor College of Medicine"	"assembly"	"454"	"49.96x"	"Newbler Assembler v. 2.3-04192010"			6	2129953	41.41	1997	2030		"oral cavity"										"Human, Homo sapiens"														"-"					"Reference genome for the Human Microbiome Project"		98.5	97.8	98	0.7		"Good"	"2014-12-08T22:13:29.966Z"	"2015-03-16T03:17:09.594Z"
"889204.3"	"Streptococcus infantis ATCC 700779"	"Streptococcus infantis ATCC 700779"	889204	"WGS"	"ATCC 700779"								"2011-02-01T00:00:00Z"		"PRJNA53205"	"SAMN00216972"	"GCA_000187465.1"		"AEVD00000000"	"NZ_AEVD00000000"	"Baylor College of Medicine"	"assembly"	"454"	"47.9x"	"Newbler Assembler v. 2.3-04192010"			10	1905984	38.53	1832	1928		"airways"										"Human, Homo sapiens"														"-"					"Reference genome for the Human Microbiome Project"		99.6	99.1	99	1.1		"Good"	"2014-12-08T22:13:30.418Z"	"2015-03-16T03:17:09.594Z"
"904293.3"	"Streptococcus downei F0415"	"Streptococcus downei F0415"	904293	"WGS"	"F0415"								"2010-11-04T00:00:00Z"		"PRJNA53567"	"SAMN00115114"	"GCA_000180055.1"	"SRR069824"	"AEKN00000000"	"NZ_AEKN00000000"	"J. Craig Venter Institute"	"assembly"	"454-GS-FLX-Titanium"	"27x"	"Celera Assembler v. 6.1"			17	2239421	43.39	2183	2204			"Dewhirst Lab"									"Human, Homo sapiens"				"Oral"										"-"					"A reference genome for the Human Microbiome Project. ;many frameshifted proteins"		98.2	97.3	97.5	3.1		"Good"	"2014-12-08T22:13:30.129Z"	"2015-03-16T03:17:09.594Z"
"904306.3"	"Streptococcus vestibularis F0396"	"Streptococcus vestibularis F0396"	904306	"WGS"	"F0396"								"2010-11-04T00:00:00Z"		"PRJNA53573"	"SAMN00115117"	"GCA_000180075.1"	"SRR069828"	"AEKO00000000"	"NZ_AEKO00000000"	"J. Craig Venter Institute"	"assembly"	"454-GS-FLX-Titanium"	"23x"	"Celera Assembler v. 6.1"			11	2022289	39.64	1973	1979			"Dewhirst Lab"									"Human, Homo sapiens"				"Oral"										"-"					"A reference genome for the Human Microbiome Project. ;many frameshifted proteins"		99.2	98.5	99.3	2.8		"Good"	"2014-12-08T22:13:38.218Z"	"2015-03-16T03:17:09.594Z"
"908337.3"	"Eremococcus coleocola ACS-139-V-Col8"	"Eremococcus coleocola ACS-139-V-Col8"	908337	"WGS"	"ACS-139-V-Col8"						"CCUG 59478"		"2010-11-24T00:00:00Z"		"PRJNA54021"	"SAMN00116774"	"GCA_000183205.2"	"SRR070357"	"AENN00000000"	"NZ_AENN00000000"	"J. Craig Venter Institute"	"assembly"	"454-GS-FLX-Titanium"	"56x"	"Newbler v. 2.3"			21	1773745	38.96	1711	1720												"Human, Homo sapiens"				"Urogenital tract; Vaginal"										"-"					"A reference genome for the Human Microbiome Project. "		99.9	99.6	95.5	2.8		"Good"	"2014-12-08T22:11:18.431Z"	"2015-03-16T03:17:09.594Z"
"908338.3"	"Peptoniphilus harei ACS-146-V-Sch2b"	"Peptoniphilus harei ACS-146-V-Sch2b"	908338	"WGS"	"ACS-146-V-Sch2b"						"CCUG 59485"		"2010-11-29T00:00:00Z"		"PRJNA54023"	"SAMN00116775"	"GCA_000183565.2"	"SRR070358"	"AENP00000000"	"NZ_AENP00000000"	"J. Craig Venter Institute"	"assembly"	"454"	"65x"	"Newbler v. 2.3"			32	1836030	34.44	1730	1724												"Human, Homo sapiens"				"Urogenital tract; Vaginal"										"-"					"A reference genome for the Human Microbiome Project. "		97	96	100			"Good"	"2014-12-08T22:12:31.720Z"	"2015-03-16T03:17:09.594Z"
"908339.3"	"Lactobacillus oris PB013-T2-3"	"Lactobacillus oris PB013-T2-3"	908339	"WGS"	"PB013-T2-3"						"CCUG 59488"		"2010-11-04T00:00:00Z"		"PRJNA54025"	"SAMN00116776"	"GCA_000180015.1"	"SRR070359"	"AEKL00000000"	"NZ_AEKL00000000"	"J. Craig Venter Institute"	"assembly"	"454-GS-FLX-Titanium"	"60x"	"Newbler v. 2.3"			89	2115990	49.77	2008	2038												"Human, Homo sapiens"				"Urogenital tract; Vaginal"										"-"					"A reference genome for the Human Microbiome Project. "		97.7	96.9	100			"Good"	"2014-12-08T22:11:53.668Z"	"2015-03-16T03:17:09.594Z"
